cfg,class,video,tag,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
AI,B2,MissionControlClip1_1920x1080_60fps_10bit_420_0450_0579.y4m,v8.0.0,-28.132,-41.1903,-40.0857,-29.2581,-30.8091,-31.7198,-29.9051,-30.2008,-31.3098,-38.7008,-28.1166,-41.2019,-40.0297,-29.5834
AI,B2,MobileDeviceScreenSharing.y4m,v2.0.0,-1.1317,-30.7488,-16.4494,-3.5376,0.3715,0.0952,0.8933,0.9831,-1.7946,-4.8092,-1.1334,-30.6611,-16.4059,-2.0005
AI,B2,MobileDeviceScreenSharing.y4m,v3.0.0,-13.5967,-42.1588,-28.8967,-15.9382,-13.0529,-13.2997,-10.2296,-10.2056,-13.3868,-20.2925,-13.5964,-42.263,-29.0037,-14.3981
AI,B2,MobileDeviceScreenSharing.y4m,v4.0.0,-21.5543,-49.2836,-50.5255,-24.6166,-21.6993,-21.8259,-18.651,-18.698,-22.8174,-32.2457,-21.5539,-49.3908,-50.1112,-22.5973
AI,B2,MobileDeviceScreenSharing.y4m,v5.0.0,-24.8653,-50.3575,-49.282,-27.6166,-25.6554,-25.5656,-25.2409,-24.7137,-26.5941,-32.7984,-24.8653,-50.3288,-48.8277,-25.8907
AI,B2,MobileDeviceScreenSharing.y4m,v6.0.0,-27.2762,-54.0494,-51.9125,-30.2495,-29.1933,-29.1177,-30.1136,-29.1287,-29.8356,-38.9462,-27.2767,-53.891,-51.2887,-28.3528
AI,B2,MobileDeviceScreenSharing.y4m,v7.0.0,-29.4534,-52.4577,-54.9517,-32.3229,-32.1993,-31.8791,-32.4654,-31.5992,-32.2511,-40.9448,-29.4529,-52.0163,-54.3873,-30.5232
AI,B2,MobileDeviceScreenSharing.y4m,v8.0.0,-33.4531,-58.8419,-59.0177,-36.3748,-36.3466,-36.0133,-37.2523,-36.0794,-36.3588,-45.1214,-33.4495,-58.6759,-58.762,-34.4761
AI,B2,SceneComposition_2.y4m,v2.0.0,-2.072,-28.285,-43.4121,-5.7984,-1.2794,-1.923,3.5714,3.5974,-4.6662,-16.5895,-2.069,-28.279,-43.3984,-5.2907
AI,B2,SceneComposition_2.y4m,v3.0.0,-13.592,-21.2676,-48.1462,-15.917,-13.684,-14.1731,-15.1841,-11.8293,-15.6951,-23.0315,-13.5888,-21.2674,-48.1363,-15.4979
AI,B2,SceneComposition_2.y4m,v4.0.0,-23.2133,-38.174,-58.8903,-26.2677,-25.4213,-26.127,-21.4589,-21.0444,-27.4297,-38.9471,-23.2109,-38.1719,-58.8782,-26.0275
AI,B2,SceneComposition_2.y4m,v5.0.0,-25.6318,-42.0708,-60.2517,-28.6941,-28.296,-29.1389,-26.2347,-25.6346,-30.313,-40.3428,-25.6302,-42.0657,-60.2378,-28.4448
AI,B2,SceneComposition_2.y4m,v6.0.0,-28.1136,-45.8063,-61.5774,-31.3697,-31.7478,-32.2407,-29.0542,-28.0784,-33.3534,-45.7223,-28.1119,-45.8006,-61.559,-31.0852
AI,B2,SceneComposition_2.y4m,v7.0.0,-29.1813,-47.3175,-61.7655,-32.5212,-33.0433,-33.6277,-27.5464,-28.5275,-34.8556,-46.297,-29.1798,-47.3123,-61.7502,-32.2191
AI,B2,SceneComposition_2.y4m,v8.0.0,-38.7344,-54.5641,-68.3192,-41.6871,-42.9044,-43.2382,-40.1057,-39.7266,-44.1157,-54.1606,-38.7337,-54.5579,-68.3034,-41.4262
AI,B2,Slides1_1920x1080_30fps_8bit_420.y4m,v2.0.0,-0.0708,-9.8907,-10.0985,-1.0294,1.2207,0.7541,0.0273,0.373,-1.3162,-6.5087,-0.0619,-9.7564,-10.0507,-2.4867
AI,B2,Slides1_1920x1080_30fps_8bit_420.y4m,v3.0.0,-8.012,-12.0349,-16.2039,-8.6021,-6.9498,-6.9434,-7.3981,-7.1633,-8.3504,-12.3901,-7.9934,-12.0177,-16.1509,-9.7614
AI,B2,Slides1_1920x1080_30fps_8bit_420.y4m,v4.0.0,-27.0118,-44.1585,-45.1203,-28.8257,-26.3325,-26.2104,-18.6836,-18.8798,-26.8764,-36.2027,-26.992,-44.0797,-45.0938,-30.6935
AI,B2,Slides1_1920x1080_30fps_8bit_420.y4m,v5.0.0,-31.9306,-56.795,-59.8137,-35.0545,-31.2285,-31.0702,-23.4971,-23.3249,-32.9765,-43.5505,-31.9133,-56.8123,-59.7435,-37.745
AI,B2,Slides1_1920x1080_30fps_8bit_420.y4m,v6.0.0,-34.0668,-60.097,-62.2769,-37.5355,-33.6809,-33.6493,-27.0957,-26.8013,-36.3492,-47.9517,-34.0493,-60.1806,-62.2208,-40.1927
AI,B2,Slides1_1920x1080_30fps_8bit_420.y4m,v7.0.0,-36.488,-63.0382,-66.6538,-40.1519,-36.4866,-36.4341,-29.0578,-28.8337,-39.1617,-51.9873,-36.4712,-63.0381,-66.6084,-42.6385
AI,B2,Slides1_1920x1080_30fps_8bit_420.y4m,v8.0.0,-42.4213,-67.3288,-70.4517,-45.7565,-42.9289,-42.7784,-36.9923,-36.5707,-45.4351,-57.2072,-42.4108,-67.3089,-70.4182,-47.9758
AI,B2,Slides2r_1920x1080_30fps_8bit_420.y4m,v2.0.0,-2.12,-5.4792,-6.18,-2.3941,-3.3219,-3.0113,-5.1031,-4.1021,-1.513,-2.7605,-2.0364,-5.0816,-6.0822,-2.7647
AI,B2,Slides2r_1920x1080_30fps_8bit_420.y4m,v3.0.0,-9.5328,-9.1173,-11.3466,-9.5848,-9.2974,-9.625,-8.2114,-7.1036,-9.1168,-10.6513,-10.1962,-8.8463,-11.2674,-10.3191
AI,B2,Slides2r_1920x1080_30fps_8bit_420.y4m,v4.0.0,-16.0,-18.2921,-19.0779,-16.1966,-16.9791,-17.333,-18.1665,-16.5951,-16.661,-22.0946,-17.0358,-19.0583,-19.9024,-17.4375
AI,B2,Slides2r_1920x1080_30fps_8bit_420.y4m,v5.0.0,-20.5155,-23.605,-25.8056,-20.8292,-21.6407,-22.0717,-25.4101,-22.0775,-21.6126,-25.8441,-21.8713,-24.9364,-27.8218,-22.5555
AI,B2,Slides2r_1920x1080_30fps_8bit_420.y4m,v6.0.0,-23.6009,-27.0568,-29.4173,-23.9449,-25.3666,-25.7477,-26.2338,-25.5034,-24.5067,-29.8794,-24.5704,-28.9913,-31.468,-25.3595
AI,B2,Slides2r_1920x1080_30fps_8bit_420.y4m,v7.0.0,-24.592,-27.9635,-29.871,-24.9172,-26.9952,-27.3294,-28.9639,-27.3197,-26.4812,-29.7944,-25.6328,-29.8598,-31.8039,-26.4086
AI,B2,Slides2r_1920x1080_30fps_8bit_420.y4m,v8.0.0,-31.6897,-34.8776,-35.3911,-31.9441,-34.3803,-34.7401,-36.97,-34.7647,-33.8446,-38.1186,-32.7744,-37.2476,-37.3723,-33.4095
AI,B2,Spreadsheet_1920x1080_30fps_8bit_420_130f.y4m,v2.0.0,-1.7365,-29.2911,-21.6166,-4.1884,-2.7851,-2.8631,-1.5424,-1.7204,-5.3207,-19.3478,-1.7371,-29.2822,-21.5847,-3.4036
AI,B2,Spreadsheet_1920x1080_30fps_8bit_420_130f.y4m,v3.0.0,-13.7226,-35.5295,-29.083,-15.6189,-16.0992,-16.3609,-13.3209,-13.4879,-17.3421,-29.374,-13.7177,-35.5306,-29.0594,-14.9908
AI,B2,Spreadsheet_1920x1080_30fps_8bit_420_130f.y4m,v4.0.0,-22.3307,-50.2469,-46.6271,-25.2451,-27.7126,-27.7647,-24.2198,-23.858,-28.1068,-41.0178,-22.3335,-50.2331,-46.6308,-24.3299
AI,B2,Spreadsheet_1920x1080_30fps_8bit_420_130f.y4m,v5.0.0,-25.6168,-52.778,-49.5556,-28.5157,-31.0026,-31.1662,-28.1058,-27.6077,-31.4978,-43.9251,-25.6165,-52.7938,-49.5548,-27.6329
AI,B2,Spreadsheet_1920x1080_30fps_8bit_420_130f.y4m,v6.0.0,-27.3325,-54.7588,-52.1429,-30.409,-33.4651,-33.6732,-30.6163,-29.9578,-33.4986,-46.1225,-27.3306,-54.7541,-52.142,-29.4641
AI,B2,Spreadsheet_1920x1080_30fps_8bit_420_130f.y4m,v7.0.0,-28.7592,-55.0191,-52.5565,-31.7305,-34.5291,-34.7553,-29.3104,-29.3781,-34.503,-45.4069,-28.7655,-55.0223,-52.5415,-30.8474
AI,B2,Spreadsheet_1920x1080_30fps_8bit_420_130f.y4m,v8.0.0,-38.5489,-61.6166,-59.5535,-41.1604,-45.0036,-45.4351,-38.7699,-38.4054,-44.1764,-53.9662,-38.5506,-61.5991,-59.5477,-40.3339
AI,B2,Wikipedia_1920x1080p30.y4m,v2.0.0,-1.2934,-23.4657,-22.7538,-3.3795,-1.9351,-2.4315,0.8219,0.3241,-2.931,-14.5559,-1.297,-23.4793,-22.7969,-3.068
AI,B2,Wikipedia_1920x1080p30.y4m,v3.0.0,-13.0108,-31.6505,-32.0919,-14.8143,-14.4822,-14.2212,-9.7423,-10.2177,-13.8585,-25.0508,-13.0098,-31.664,-32.1291,-14.5055
AI,B2,Wikipedia_1920x1080p30.y4m,v4.0.0,-20.9012,-42.1832,-41.3592,-23.0784,-24.5926,-24.6224,-20.1932,-20.3116,-23.0911,-34.6164,-20.9013,-42.1891,-41.3824,-22.8391
AI,B2,Wikipedia_1920x1080p30.y4m,v5.0.0,-23.1383,-44.4244,-43.6563,-25.3291,-27.5164,-27.1471,-22.9182,-22.8255,-25.1169,-36.3053,-23.1367,-44.4308,-43.6785,-25.0782
AI,B2,Wikipedia_1920x1080p30.y4m,v6.0.0,-24.5372,-46.8476,-44.8494,-26.8397,-29.1853,-29.2486,-25.0079,-25.1746,-27.3512,-37.1387,-24.5345,-46.8547,-44.8721,-26.576
AI,B2,Wikipedia_1920x1080p30.y4m,v7.0.0,-26.5734,-47.9819,-46.3849,-28.8033,-32.2541,-31.7111,-26.1901,-26.1156,-28.9148,-40.7076,-26.5745,-47.9816,-46.4071,-28.5447
AI,B2,Wikipedia_1920x1080p30.y4m,v8.0.0,-33.2804,-53.0722,-52.7761,-35.4119,-38.142,-38.1447,-31.8558,-32.3016,-35.7238,-46.2094,-33.2811,-53.076,-52.7772,-35.0755
AI,E,Artistic_Concert_1920x1080_25fps.y4m,v2.0.0,-3.9409,-26.0467,-23.7737,-6.555,-3.0667,-3.3431,-4.7045,-4.6298,-4.2349,-11.8946,-3.9512,-26.1289,-22.1879,-5.0551
AI,E,Artistic_Concert_1920x1080_25fps.y4m,v3.0.0,-5.4699,-27.1526,-25.6121,-8.0775,-4.3379,-4.7359,-5.6291,-5.6776,-5.6394,-13.1992,-5.4862,-27.1114,-23.7992,-6.5847
AI,E,Artistic_Concert_1920x1080_25fps.y4m,v4.0.0,-8.4236,-32.1125,-29.8784,-11.2849,-6.6634,-7.2401,-9.7943,-9.3895,-8.1832,-15.9614,-8.4476,-32.2013,-28.159,-9.6512
AI,E,Artistic_Concert_1920x1080_25fps.y4m,v5.0.0,-9.85,-33.4758,-30.3391,-12.658,-7.6103,-8.272,-12.129,-11.6578,-9.4718,-17.8295,-9.872,-33.4751,-28.7257,-11.0617
AI,E,Artistic_Concert_1920x1080_25fps.y4m,v6.0.0,-11.2635,-39.7351,-37.5344,-14.7814,-9.1381,-9.8528,-13.9468,-13.5144,-11.1328,-20.5993,-11.2824,-39.7569,-35.472,-12.7195
AI,E,Artistic_Concert_1920x1080_25fps.y4m,v7.0.0,-12.1084,-41.4966,-38.2555,-15.6858,-9.7398,-10.532,-14.986,-14.5126,-11.8813,-21.1274,-12.1286,-41.5199,-36.08,-13.5748
AI,E,Artistic_Concert_1920x1080_25fps.y4m,v8.0.0,-12.5502,-41.3254,-39.0179,-16.1055,-10.2668,-10.9789,-15.4842,-14.9603,-12.2309,-21.4096,-12.5696,-41.3404,-36.6873,-14.0033
AI,E,Artistic_Intro_1920x1080_2997fps.y4m,v2.0.0,-3.2567,-6.2055,-9.3531,-3.7506,-2.774,-2.4812,-4.8097,-4.5563,-3.5821,-4.5804,-3.294,-6.1486,-9.2996,-3.7954
AI,E,Artistic_Intro_1920x1080_2997fps.y4m,v3.0.0,-4.5509,-6.1547,-8.6932,-4.8644,-3.4948,-3.4786,-6.2733,-5.8356,-4.4553,-5.1829,-4.5721,-6.1049,-8.603,-4.8651
AI,E,Artistic_Intro_1920x1080_2997fps.y4m,v4.0.0,-9.4039,-14.3835,-17.3495,-10.112,-8.32,-8.38,-9.9517,-9.5656,-9.2625,-10.9981,-9.3367,-14.2467,-17.2778,-10.1511
AI,E,Artistic_Intro_1920x1080_2997fps.y4m,v5.0.0,-10.3068,-15.7781,-18.1877,-11.0408,-8.8893,-8.9128,-11.0585,-10.609,-10.0083,-12.0143,-10.239,-15.6517,-18.0807,-11.1114
AI,E,Artistic_Intro_1920x1080_2997fps.y4m,v6.0.0,-12.1522,-19.1362,-20.9299,-13.0264,-10.5905,-10.8388,-13.044,-12.5737,-12.0093,-14.6907,-12.1111,-18.9863,-20.8338,-13.173
AI,E,Artistic_Intro_1920x1080_2997fps.y4m,v7.0.0,-12.8243,-21.0771,-23.2433,-13.8705,-11.276,-11.5924,-14.025,-13.4874,-12.7403,-16.1252,-12.793,-20.9269,-23.2138,-14.0446
AI,E,Artistic_Intro_1920x1080_2997fps.y4m,v8.0.0,-15.1317,-22.1606,-24.3273,-16.0385,-12.4767,-13.5814,-15.0404,-14.5157,-14.3033,-18.4182,-15.0889,-22.0224,-24.3083,-16.1698
AI,E,MixedCoding_NewsIntroAnchor_1280x720_2997fps.y4m,v2.0.0,-3.2389,-5.9972,-8.523,-3.696,-2.7984,-2.8173,-3.8578,-3.6501,-3.7952,-4.004,-3.1131,-6.0102,-8.4208,-3.8228
AI,E,MixedCoding_NewsIntroAnchor_1280x720_2997fps.y4m,v3.0.0,-5.2256,-6.6303,-10.0698,-5.5793,-4.2686,-4.3428,-5.186,-5.082,-5.1533,-5.5358,-5.128,-6.5057,-9.8846,-5.6207
AI,E,MixedCoding_NewsIntroAnchor_1280x720_2997fps.y4m,v4.0.0,-12.2931,-16.3167,-22.7509,-13.1243,-10.5272,-10.581,-12.083,-11.7272,-12.2136,-13.985,-11.9387,-16.4551,-22.7995,-13.2248
AI,E,MixedCoding_NewsIntroAnchor_1280x720_2997fps.y4m,v5.0.0,-15.3259,-20.3675,-24.9566,-16.1734,-13.8385,-13.7604,-16.0683,-15.8662,-15.5094,-17.3866,-14.9258,-20.4862,-24.9991,-16.3031
AI,E,MixedCoding_NewsIntroAnchor_1280x720_2997fps.y4m,v6.0.0,-17.3889,-23.7884,-29.4136,-18.4606,-15.6286,-15.6146,-19.1584,-19.0439,-17.8397,-19.8378,-16.942,-23.9271,-29.5296,-18.6457
AI,E,MixedCoding_NewsIntroAnchor_1280x720_2997fps.y4m,v7.0.0,-19.2169,-25.4297,-31.4078,-20.2874,-17.4557,-17.4824,-21.5751,-21.3355,-19.7645,-21.5836,-18.7372,-25.5594,-31.4784,-20.4225
AI,E,MixedCoding_NewsIntroAnchor_1280x720_2997fps.y4m,v8.0.0,-23.2142,-28.2072,-33.9717,-24.124,-21.2952,-21.3599,-24.4674,-24.4081,-23.4648,-24.9731,-22.8762,-28.3395,-34.0644,-24.2965
AI,E,MixedCoding_NewsIntroOnly_1280x720_2997fps.y4m,v2.0.0,-9.1721,-9.8163,-12.1381,-9.3774,-11.2767,-10.9592,-11.7813,-11.6105,-10.4289,-10.3508,-9.2757,-9.9012,-12.2741,-9.5906
AI,E,MixedCoding_NewsIntroOnly_1280x720_2997fps.y4m,v3.0.0,-12.3659,-10.0738,-11.0656,-12.1881,-14.4027,-14.0644,-15.133,-14.8205,-13.1717,-12.4728,-12.4957,-10.1871,-11.2021,-12.356
AI,E,MixedCoding_NewsIntroOnly_1280x720_2997fps.y4m,v4.0.0,-15.5624,-16.5478,-19.6965,-15.8342,-17.6485,-17.4093,-19.0787,-18.4245,-16.8292,-16.8176,-15.701,-16.6589,-19.8276,-16.1135
AI,E,MixedCoding_NewsIntroOnly_1280x720_2997fps.y4m,v5.0.0,-17.6985,-18.3672,-21.0478,-17.9133,-19.2405,-19.1429,-21.6504,-20.982,-18.7294,-18.7665,-17.8472,-18.4896,-21.2017,-18.2215
AI,E,MixedCoding_NewsIntroOnly_1280x720_2997fps.y4m,v6.0.0,-19.626,-21.6597,-25.1413,-20.0134,-21.8767,-21.7155,-23.717,-23.1423,-21.0278,-21.2577,-19.7772,-21.7984,-25.2697,-20.3379
AI,E,MixedCoding_NewsIntroOnly_1280x720_2997fps.y4m,v7.0.0,-20.8432,-23.7956,-27.1673,-21.3232,-23.1604,-22.9957,-25.1259,-24.4858,-22.3922,-22.7104,-20.9999,-23.9239,-27.3059,-21.6555
AI,E,MixedCoding_NewsIntroOnly_1280x720_2997fps.y4m,v8.0.0,-21.4322,-24.4909,-27.7664,-21.9184,-23.5657,-23.4596,-25.9068,-25.3465,-22.9746,-23.268,-21.5918,-24.6348,-27.9251,-22.2501
AI,E,MountainBike_1920x1080_30fps_8bit.y4m,v2.0.0,-5.1815,-13.4372,-12.9085,-5.9331,-4.7162,-5.3604,-4.7817,-4.9953,-5.4937,-9.0932,-5.1,-13.4574,-12.922,-5.7419
AI,E,MountainBike_1920x1080_30fps_8bit.y4m,v3.0.0,-7.7774,-14.0301,-14.826,-8.4015,-6.0572,-7.1568,-5.6435,-5.9221,-7.4881,-10.8492,-7.7074,-14.043,-14.8459,-8.2735
AI,E,MountainBike_1920x1080_30fps_8bit.y4m,v4.0.0,-10.5272,-22.9471,-20.987,-11.6238,-8.0458,-9.4351,-8.8875,-8.9324,-10.0332,-14.901,-10.4437,-22.9583,-20.9769,-11.3783
AI,E,MountainBike_1920x1080_30fps_8bit.y4m,v5.0.0,-11.416,-23.8821,-22.2161,-12.5344,-8.6697,-10.1428,-10.5161,-10.544,-10.896,-15.8589,-11.3263,-23.8889,-22.2105,-12.3069
AI,E,MountainBike_1920x1080_30fps_8bit.y4m,v6.0.0,-12.9231,-26.5767,-25.0016,-14.1699,-10.5364,-11.9244,-12.6302,-12.6615,-12.6652,-18.1951,-12.8201,-26.5819,-25.0114,-13.9071
AI,E,MountainBike_1920x1080_30fps_8bit.y4m,v7.0.0,-13.2943,-27.5823,-25.6244,-14.5878,-10.8399,-12.29,-13.1512,-13.2608,-13.0343,-18.9963,-13.1895,-27.6044,-25.6302,-14.3199
AI,E,MountainBike_1920x1080_30fps_8bit.y4m,v8.0.0,-13.7492,-28.6219,-26.0422,-15.0709,-11.3379,-12.7727,-13.8163,-13.9177,-13.5421,-19.4759,-13.631,-28.6304,-26.0494,-14.7775
AI,E,Noise_AnimationCrayon_1920x1080_2398fps.y4m,v2.0.0,-8.63,-11.919,-20.0742,-9.341,-3.1564,-4.3348,-13.2393,-13.4698,-7.6461,-10.1672,-8.594,-11.8821,-18.8862,-9.3877
AI,E,Noise_AnimationCrayon_1920x1080_2398fps.y4m,v3.0.0,-12.0063,-12.5192,-21.5521,-12.4843,-5.1632,-5.8989,-19.2297,-19.2699,-9.9702,-12.5178,-11.9752,-12.4487,-20.4738,-12.4195
AI,E,Noise_AnimationCrayon_1920x1080_2398fps.y4m,v4.0.0,-15.6354,-17.7953,-34.5159,-16.7953,-8.3482,-9.7579,-23.9619,-23.4964,-13.8458,-18.0129,-15.6199,-17.7222,-33.1481,-16.6699
AI,E,Noise_AnimationCrayon_1920x1080_2398fps.y4m,v5.0.0,-17.7882,-21.2345,-37.3966,-19.0814,-10.2351,-11.3662,-27.5167,-27.0775,-16.1602,-20.5156,-17.7752,-21.1434,-36.1786,-19.0019
AI,E,Noise_AnimationCrayon_1920x1080_2398fps.y4m,v6.0.0,-19.2941,-23.5465,-42.8498,-20.7305,-12.4671,-13.1666,-28.8933,-28.8541,-18.1026,-22.7356,-19.2885,-23.3818,-41.5933,-20.6419
AI,E,Noise_AnimationCrayon_1920x1080_2398fps.y4m,v7.0.0,-20.6432,-25.8677,-44.5568,-22.1638,-13.5357,-14.0861,-31.4874,-31.4229,-19.4916,-24.2724,-20.6422,-25.7198,-43.5147,-22.1173
AI,E,Noise_AnimationCrayon_1920x1080_2398fps.y4m,v8.0.0,-20.7546,-26.2043,-45.6462,-22.3374,-13.2911,-13.8696,-32.1126,-32.0088,-19.5583,-24.5152,-20.7538,-26.0182,-44.4259,-22.2791
AI,E,Noise_Animation_1280x720_2398fps.y4m,v2.0.0,-8.5857,-14.9109,-8.0804,-8.6325,-5.0401,-5.7925,-9.863,-9.7484,-7.5976,-11.1624,-7.0665,-14.9669,-8.1358,-7.4908
AI,E,Noise_Animation_1280x720_2398fps.y4m,v3.0.0,-9.136,-9.3445,-3.748,-8.4076,-4.6829,-4.9982,-11.6353,-11.4901,-7.6083,-9.8804,-7.8153,-9.3998,-3.7418,-7.4238
AI,E,Noise_Animation_1280x720_2398fps.y4m,v4.0.0,-13.3484,-23.8598,-17.1484,-14.0526,-9.7923,-9.291,-17.9973,-17.8713,-13.7201,-15.885,-11.9939,-23.9023,-17.1051,-12.7415
AI,E,Noise_Animation_1280x720_2398fps.y4m,v5.0.0,-17.3821,-28.2784,-21.4226,-17.9855,-13.0779,-12.5211,-24.2987,-23.6284,-17.4982,-19.5193,-15.8017,-28.302,-21.3975,-16.55
AI,E,Noise_Animation_1280x720_2398fps.y4m,v6.0.0,-20.0209,-36.1471,-27.8043,-21.3567,-15.4154,-14.8669,-26.9463,-26.6992,-20.6716,-24.7912,-18.227,-36.1719,-27.7609,-19.6011
AI,E,Noise_Animation_1280x720_2398fps.y4m,v7.0.0,-22.9756,-40.0515,-27.606,-24.0668,-18.1787,-17.5216,-31.4335,-31.1408,-23.7291,-27.8261,-21.1327,-40.091,-27.5141,-22.2478
AI,E,Noise_Animation_1280x720_2398fps.y4m,v8.0.0,-23.584,-40.9037,-28.2311,-24.7213,-18.6498,-18.114,-32.759,-32.1733,-24.4499,-28.4358,-21.7087,-40.9409,-28.1842,-22.8364
AI,E,Noise_Ocean_1920x1080_60fps.y4m,v2.0.0,0.2688,-26.5343,-26.5349,-5.7176,0.8859,0.4025,-2.9032,-2.5917,-0.7537,-7.5488,0.7422,-26.2239,-25.5079,-0.0435
AI,E,Noise_Ocean_1920x1080_60fps.y4m,v3.0.0,0.6281,-33.3053,-30.3131,-6.4259,-0.4708,0.4366,-3.7928,-3.49,-1.4667,-9.3924,1.1293,-32.9583,-29.4719,0.1438
AI,E,Noise_Ocean_1920x1080_60fps.y4m,v4.0.0,-1.8912,-33.219,-34.2958,-9.2173,-2.5112,-2.2333,-7.2235,-6.9341,-3.9159,-11.0912,-1.4246,-32.8959,-33.5248,-2.3605
AI,E,Noise_Ocean_1920x1080_60fps.y4m,v5.0.0,-3.7042,-40.4817,-38.0875,-11.987,-4.2441,-3.5659,-8.5617,-8.8843,-5.7921,-14.8859,-3.1594,-40.217,-37.3774,-4.1011
AI,E,Noise_Ocean_1920x1080_60fps.y4m,v6.0.0,-4.3818,-49.3586,-47.2515,-14.5948,-6.1469,-4.7197,-9.8132,-10.1941,-7.385,-17.9305,-3.8782,-48.883,-46.8262,-5.1636
AI,E,Noise_Ocean_1920x1080_60fps.y4m,v7.0.0,-4.9516,-52.3072,-48.2614,-15.6661,-6.5672,-5.1672,-10.8428,-11.2857,-7.873,-20.5472,-4.4522,-51.9631,-48.0233,-5.7901
AI,E,Noise_Ocean_1920x1080_60fps.y4m,v8.0.0,-4.85,-50.9232,-46.3342,-15.1762,-6.4156,-5.0482,-10.9604,-11.3256,-7.6508,-19.9015,-4.3649,-50.5443,-46.0091,-5.7019
AI,E,Noise_Soccer_1920x1080_50fps.y4m,v2.0.0,-0.7777,-26.1147,-8.1636,-2.8006,-1.7132,-1.1053,-6.4207,-5.9336,-4.5488,-3.901,-0.7778,-26.1519,-8.2429,-1.5654
AI,E,Noise_Soccer_1920x1080_50fps.y4m,v3.0.0,-1.6357,-25.8878,-7.4934,-3.462,-3.319,-1.8205,-9.0795,-8.2407,-5.7729,-4.5398,-1.6357,-25.9263,-7.5777,-2.338
AI,E,Noise_Soccer_1920x1080_50fps.y4m,v4.0.0,-4.273,-32.2651,-8.7952,-6.2433,-5.4718,-3.9022,-13.6943,-12.6051,-8.2958,-7.4946,-4.2733,-32.2965,-8.8767,-5.0503
AI,E,Noise_Soccer_1920x1080_50fps.y4m,v5.0.0,-5.1734,-35.949,-12.5103,-7.5634,-6.0331,-4.4639,-17.0172,-15.9216,-9.6235,-8.6793,-5.1737,-35.9879,-12.5884,-6.0968
AI,E,Noise_Soccer_1920x1080_50fps.y4m,v6.0.0,-5.8459,-41.7413,-14.7616,-8.6833,-7.412,-5.3648,-19.2714,-18.0584,-11.104,-9.7004,-5.8462,-41.7772,-14.8374,-6.9158
AI,E,Noise_Soccer_1920x1080_50fps.y4m,v7.0.0,-6.333,-44.3979,-14.5907,-9.2953,-7.8387,-5.7475,-20.027,-19.0222,-11.6873,-10.3607,-6.3333,-44.4336,-14.6657,-7.4303
AI,E,Noise_Soccer_1920x1080_50fps.y4m,v8.0.0,-6.9362,-45.8189,-16.0724,-10.0355,-8.4098,-6.2668,-21.7111,-20.5653,-12.5112,-11.0829,-6.9364,-45.8527,-16.1468,-8.0868
AI,E,Shaky_Baseball_3840x2160_5994fps.y4m,v2.0.0,-1.7929,-5.1097,-4.9535,-2.2416,-2.2742,-2.801,-2.0076,-2.1392,-2.4396,-3.7616,-1.433,-4.9739,-4.9459,-2.5666
AI,E,Shaky_Baseball_3840x2160_5994fps.y4m,v3.0.0,-3.5861,-5.6939,-5.8858,-3.89,-3.2566,-4.451,-1.9382,-2.5045,-4.0713,-4.8091,-3.2621,-5.6405,-6.036,-4.0955
AI,E,Shaky_Baseball_3840x2160_5994fps.y4m,v4.0.0,-7.5742,-13.3286,-12.4579,-8.3178,-7.6842,-8.9932,-4.9012,-5.7112,-8.5607,-10.6657,-7.0892,-13.3301,-12.6747,-8.9615
AI,E,Shaky_Baseball_3840x2160_5994fps.y4m,v5.0.0,-9.8541,-14.9357,-13.9823,-10.4989,-9.3956,-11.2555,-5.6358,-6.8314,-10.5753,-12.5649,-9.3294,-14.933,-14.1866,-10.9803
AI,E,Shaky_Baseball_3840x2160_5994fps.y4m,v6.0.0,-10.7402,-16.4622,-15.6032,-11.4819,-10.0838,-12.0952,-6.905,-8.2492,-11.6682,-14.1238,-10.2726,-16.3546,-15.7949,-12.1053
AI,E,Shaky_Baseball_3840x2160_5994fps.y4m,v7.0.0,-11.2089,-16.2393,-14.8488,-11.8158,-10.6475,-12.694,-7.5315,-8.9085,-11.9156,-14.4931,-10.752,-16.1337,-15.1137,-12.297
AI,E,Shaky_Baseball_3840x2160_5994fps.y4m,v8.0.0,-11.2926,-16.2742,-14.8619,-11.8913,-10.6644,-12.7854,-7.16,-8.5464,-11.9917,-14.4197,-10.8295,-16.201,-15.1639,-12.3726
AI,E,Shaky_Fireworks_3840x2160_2997fps.y4m,v2.0.0,-5.4365,-3.704,-2.6711,-5.1186,-3.1215,-5.3829,-7.2798,-7.202,-4.9445,-3.5681,-5.9063,-2.7072,-2.5472,-5.1176
AI,E,Shaky_Fireworks_3840x2160_2997fps.y4m,v3.0.0,-9.6253,-8.1465,-7.1418,-9.3587,-6.0547,-8.8551,-11.0593,-11.4452,-9.0717,-8.6336,-9.7686,-6.1361,-6.6203,-8.9678
AI,E,Shaky_Fireworks_3840x2160_2997fps.y4m,v4.0.0,-16.2281,-16.1646,-17.2367,-16.2993,-7.0829,-13.6099,-12.7824,-13.4318,-14.3943,-14.6183,-17.1388,-16.8804,-19.9843,-17.4585
